chr1	67093579	67127240
chr1	67093004	67127240
chr1	67134970	67134970
chr1	67093004	67103382
chr1	67093004	67127240
chr1	67093004	67127240
chr1	67093004	67127240
chr1	67093004	67127240
chr1	67093569	67127240
chr1	67093579	67127240
chr1	67096270	67127240
chr1	201283702	201328836
chr1	201283702	201328836
chr1	8355086	8364133
chr1	8355086	8656297
chr1	8355086	8656297
chr1	33519517	34165097
chr1	33519517	34165813
chr1	33519517	34165097
chr1	33519517	34165097
chr1	33519517	34165097
chr1	33519517	34165813
chr1	34165097	34165097
chr1	34165268	34165268
chr1	34165842	34165842
chr1	34165268	34165268
chr1	33546135	34165097
chr1	41510450	41584797
chr1	42035934	42035934
chr1	58760197	58760197
chr1	75203726	75300660
chr1	75203726	75300660
chr1	75203726	75541447
chr1	75206606	75300660
chr1	75206606	75541447
chr1	75203726	75615886
chr1	75206606	75615886
chr1	75206606	75541447
chr1	75206606	75541447
chr1	75206606	75541447
chr1	75206606	75615886
chr1	83869961	83938004
chr1	83869961	83938004
chr1	83999046	83999046
chr1	83999046	83999046
chr1	83999046	83999046
chr1	83999046	83999046
chr1	83999046	83999046
chr1	83999046	83999046
chr1	83999046	83999046
chr1	83999046	83999046
chr1	83869961	83952211
chr1	83869961	83952211
chr1	83869961	83951920
chr1	92246529	92298554
chr1	92246529	92289044
chr1	92246529	92298554
chr1	92246529	92298554
chr1	92246529	92298554
chr1	92246529	92271616
chr1	92246529	92289044
chr1	92246529	92289044
chr1	92246529	92297999
chr1	92246529	92297999
chr1	92246529	92297999
chr1	92298938	92298938
chr1	92299009	92299009
chr1	92246529	92297999
chr1	92299009	92299009
chr1	92246529	92297999
chr1	117368183	117493186
chr1	117368183	117514852
chr1	117528872	117528872
chr1	117368183	117523257
chr1	117368183	117522957
chr1	150983105	150995322
chr1	150983105	150995322
chr1	167722151	167787921
chr1	167722151	167787844
chr1	167722151	167787921
chr1	175945152	176206978
chr1	175945152	176175951
chr1	175945152	176162910
chr1	175945152	176206978
chr1	175945152	176206978
chr1	175945152	176206978
chr1	175945152	176206978
chr1	175945152	176206978
chr1	175971939	176206978
chr1	175971939	176175951
chr1	175971939	176184650
chr1	175971939	176149067
chr1	175971939	176175951
chr1	175971939	176149067
chr1	175971939	176184650
chr1	175971939	176149067
chr1	175971939	176175951
chr1	175971939	176206978
chr1	175971939	176162910
chr1	175971939	176206978
chr1	175971939	176206978
chr1	175971939	176206978
chr1	175971939	176206978
chr1	175971939	176206978
chr1	175971939	176206978
chr1	175971939	176206978
chr1	175971939	176206978
chr1	184477509	184619556
chr1	192948257	192948257
chr1	209724125	209724125
chr1	209742562	209742562
chr1	209704942	209734521
chr1	209704942	209734521
chr1	209704942	209734521
chr1	243255442	243499785
chr1	243255442	243499785
chr1	243271051	243499785
chr1	243308151	243499785
chr1	243308151	243499785
chr1	243256173	243499785
chr1	243308151	243499785
chr1	243271051	243499785
chr1	243256173	243499785
chr1	243271051	243475991
chr1	243271051	243499785
chr1	243271051	243499785
chr1	243256173	243318051
chr1	243256173	243475991
chr1	243286389	243499785
chr1	243256173	243499785
chr1	243256173	243499785
chr1	243271051	243499785
chr1	1020172	1055399
chr1	1020172	1054981
chr1	1056119	1056119
chr1	1020172	1054981
chr1	1020172	1054981
chr1	1034555	1054981
chr1	2050630	2185009
chr1	2050630	2157295
chr1	2050630	2168567
chr1	2050630	2180526
chr1	2050630	2180526
chr1	2050630	2185009
chr1	2185395	2185395
chr1	2185395	2185395
chr1	2144338	2185009
chr1	2144338	2185009
chr1	2150813	2185009
chr1	2144338	2185009
chr1	2185399	2185399
chr1	2144338	2180526
chr1	2144338	2180526
chr1	2168948	2180526
chr1	2150813	2180526
chr1	2074253	2180526
chr1	2074253	2185009
chr1	2150813	2185009
chr1	3069259	3433811
chr1	3069259	3433811
chr1	6264596	6358845
chr1	6264596	6360652
chr1	6264596	6385666
chr1	6264596	6393399
chr1	6785550	7766491
chr1	6785550	7766491
chr1	6785530	7766491
chr1	6785530	7766522
chr1	6785530	7766491
chr1	6785530	7370239
chr1	6785530	7706211
chr1	6785530	7714186
chr1	6785530	7760609
chr1	6785550	7766522
chr1	6785530	7766522
chr1	6785530	7766522
chr1	6785530	7766522
chr1	6785530	7766491
chr1	6785530	7766491
chr1	6785530	7766522
chr1	6785530	7766491
chr1	10474966	10629987
chr1	10474966	10629987
chr1	10485037	10629987
chr1	10485037	10629987
chr1	11500992	11536686
chr1	11535124	11535124
chr1	11500992	11536686
chr1	11502694	11536686
chr1	12568339	12580606
chr1	12568339	12580606
chr1	12568339	12580606
chr1	12568328	12617348
chr1	12568339	12617348
chr1	13642847	13642847
chr1	13893635	15113024
chr1	13893635	15063754
chr1	13893635	15063809
chr1	13893635	15065646
chr1	13893635	15098934
chr1	13893635	15114635
chr1	14598997	15065646
chr1	14598997	15114635
chr1	14598997	15065797
chr1	14598997	15065797
chr1	15681600	15733934
chr1	15681600	15733934
chr1	15684558	15733934
chr1	15684558	15733934
chr1	15720444	15733934
chr1	17823008	17826519
chr1	17823008	17826519
chr1	18872844	18889430
chr1	18872844	18902523
chr1	18872844	18902523
chr1	18872844	18902523
chr1	18902580	18902580
chr1	18902580	18902580
chr1	19920306	19923559
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	20981113
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	20981113
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	21002742
chr1	20807318	20941797
chr1	20807318	21002742
chr1	20865258	21002742
chr1	20865258	21002742
chr1	21176859	21176859
chr1	21176859	21176859
chr1	20941375	21002742
chr1	20941375	21002742
chr1	23019596	23082485
chr1	23019596	23082485
chr1	23019596	23083364
chr1	23019596	23082485
chr1	23019596	23083364
chr1	23019596	23083364
chr1	23019596	23083364
chr1	23019596	23083364
chr1	27261054	27297012
chr1	27261054	27302225
chr1	27261054	27306383
chr1	27261054	27306383
chr1	27261054	27306383
chr1	34685733	34685733
chr1	34685733	34685733
chr1	34685733	34685733
chr1	36702321	36702321
chr1	37752681	37752681
chr1	37752681	37752681
chr1	37752681	37752681
chr1	37752969	37752969
chr1	37715975	37752662
chr1	37718371	37765066
chr1	37718453	37752662
chr1	37752681	37752681
chr1	37752681	37752681
chr1	39841743	39883491
chr1	39841743	39883491
chr1	39841743	39883491
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39883511	39883511
chr1	39841743	39857348
chr1	39841743	39852867
chr1	39883508	39883508
chr1	44040680	44040680
chr1	45018453	45206350
chr1	45034527	45206350
chr1	46043672	46080724
chr1	46043672	46176471
chr1	46139081	46139081
chr1	47183970	47189932
chr1	48222736	48235866
chr1	48222736	48237967
chr1	48247595	48247595
chr1	48222736	48247014
chr1	48222736	48247543
chr1	48222736	48247543
chr1	48222736	48247543
chr1	48229056	48247543
chr1	48231552	48247543
chr1	48229056	48247543
chr1	48522580	50023796
chr1	48534172	50023796
chr1	48534172	50023796
chr1	48534172	50023796
chr1	48534172	50023796
chr1	50023954	50023954
chr1	48534885	50023796
chr1	48534172	50023796
chr1	48538977	50023796
chr1	48779134	50023796
chr1	48865029	50023796
chr1	48865029	50023796
chr1	51356699	51421956
chr1	51356699	51519231
chr1	51356699	51519231
chr1	51356699	51519231
chr1	51356699	51519231
chr1	51356699	51519231
chr1	51356699	51447042
chr1	51356699	51448132
chr1	51356699	51519231
chr1	52423934	52526280
chr1	52423934	52526280
chr1	52423934	52526280
chr1	52423934	52526280
chr1	52423934	52526280
chr1	52423934	52526280
chr1	52423934	52526280
chr1	52423934	52526280
chr1	52423934	52526280
chr1	52423934	52526280
chr1	52423934	52526280
chr1	52423934	52526280
chr1	52553099	52553099
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52423824	52526280
chr1	52553099	52553099
chr1	52553099	52553099
chr1	54528747	54528747
chr1	57010694	57291030
chr1	57145244	57291030
chr1	60825584	60825584
chr1	61762892	61871261
chr1	61762892	61991068
chr1	61762892	61991517
chr1	61762892	62013510
chr1	61762892	62108446
chr1	61762892	62161054
chr1	61762892	62161054
chr1	61762892	62161054
chr1	61762892	62160935
chr1	61762892	62161054
chr1	61762892	62161054
chr1	61762892	62161054
chr1	61762892	62160935
chr1	61762892	62161054
chr1	62084648	62084648
chr1	62114246	62114246
chr1	61762892	62160935
chr1	61762892	62161054
chr1	61762892	62161054
chr1	61787813	62161054
chr1	63774417	64142658
chr1	63774417	64178855
chr1	64049716	64178855
chr1	64049716	64178855
chr1	64834561	64886264
chr1	64834561	64886264
chr1	64834561	64886264
chr1	65913351	66372678
chr1	65913314	66372678
chr1	65913314	66372678
chr1	65913314	66372678
chr1	65992906	66372678
chr1	68202987	68202987
chr1	68098631	68232299
chr1	68098631	68232299
chr1	68098631	68194198
chr1	68126225	68232299
chr1	68126225	68232299
chr1	68126225	68194198
chr1	69229692	69229692
chr1	72670716	72670716
chr1	72670716	72670716
chr1	72670716	72670716
chr1	72670716	72670716
chr1	74198239	74464742
chr1	74198239	74543982
chr1	74235451	74543982
chr1	76627514	76627514
chr1	76074866	76576869
chr1	76074866	76576855
chr1	76074866	76628806
chr1	76074866	76628806
chr1	76074866	76628806
chr1	76074866	76628806
chr1	76309558	76628806
chr1	76412058	76628806
chr1	76074866	76634191
chr1	76634603	76634603
chr1	76412058	76628806
chr1	76294613	76576869
chr1	76294613	76576855
chr1	76294613	76628806
chr1	76412058	76628806
chr1	77565639	77639471
chr1	77565639	77639471
chr1	77565639	77633354
chr1	77565639	77639471
chr1	77683410	77683410
chr1	77565639	77633354
chr1	77565639	77633354
chr1	77565639	77633354
chr1	77565639	77639471
chr1	77565639	77633354
chr1	77683410	77683410
chr1	78627915	78641809
chr1	81836984	81991145
chr1	81836984	81991145
chr1	81836984	81991145
chr1	81836984	81989694
chr1	81836984	81991145
chr1	81836984	81991145
chr1	81836984	81991145
chr1	81836984	81990402
chr1	81836984	81987294
chr1	84926684	84965701
chr1	84926684	84965701
chr1	84926684	84965701
chr1	84926684	84965701
chr1	84926684	84996872
chr1	84997113	84997113
chr1	84997113	84997113
chr1	85730545	86004106
chr1	85730545	86004106
chr1	85730545	86156396
chr1	85730545	86156396
chr1	85730545	86156396
chr1	85730545	86156396
chr1	85730545	86022956
chr1	85730545	86156396
chr1	86156471	86156471
chr1	86156471	86156471
chr1	86156471	86156471
chr1	86156772	86156772
chr1	86156772	86156772
chr1	86156984	86156984
chr1	86156763	86156763
chr1	85960769	86156396
chr1	86915036	87097939
chr1	86915036	87104696
chr1	89151728	89151728
chr1	89179798	89179798
chr1	89151728	89151728
chr1	93345811	93345811
chr1	97078975	97699535
chr1	97078975	97699535
chr1	97078975	97920922
chr1	97078975	97920922
chr1	97078975	97699535
chr1	97078975	97920922
chr1	97192927	97920922
chr1	101785723	101785723
chr1	101785723	101785723
chr1	101785723	101785723
chr1	101785723	101785723
chr1	101785723	101785723
chr1	110109719	110109719
chr1	111147714	111184310
chr1	111147714	111184310
chr1	111184990	111184990
chr1	111185104	111185104
chr1	111147714	111184310
chr1	111147714	111184310
chr1	111185104	111185104
chr1	111185104	111185104
chr1	111147714	111184310
chr1	115368072	115368072
chr1	116410259	116410259
chr1	116373511	116404444
chr1	116374229	116404444
chr1	116384094	116404444
chr1	116384094	116404444
chr1	116384094	116404444
chr1	120665436	120665436
chr1	120665436	120665436
chr1	145746865	145823873
chr1	145746865	145788917
chr1	145824072	145824072
chr1	146822034	146822034
chr1	148808504	148932292
chr1	148808504	149032089
chr1	148808504	149031985
chr1	148808504	149031985
chr1	148808504	149032238
chr1	148808504	149032089
chr1	148808504	149031985
chr1	148808504	149032238
chr1	148889862	149032238
chr1	148889849	149032238
chr1	148889862	149032238
chr1	148808504	149032089
chr1	148889849	149032238
chr1	148889862	149032238
chr1	148889849	149032238
chr1	148844774	149032089
chr1	148844774	149031985
chr1	148844774	149032089
chr1	148889862	149032238
chr1	148844774	149032238
chr1	148844774	149031985
chr1	148844774	149032238
chr1	148889849	148932292
chr1	148889490	148932292
chr1	148889490	149032238
chr1	148889753	148932292
chr1	148889753	148992260
chr1	148889753	149032089
chr1	148889753	149031985
chr1	148889862	149032238
chr1	148889753	149031985
chr1	148889753	149032238
chr1	148889753	149032238
chr1	149943856	149977510
chr1	149943856	149971233
chr1	149943856	149977510
chr1	149943856	149977510
chr1	149943856	149971233
chr1	149943856	149971233
chr1	149943856	149971233
chr1	149943856	149977510
chr1	149943856	149967408
chr1	149943856	149967408
chr1	153992834	154155044
chr1	153992834	154155044
chr1	153992834	154155044
chr1	153992834	154155044
chr1	153992834	154155044
chr1	153995117	154155044
chr1	154001019	154155044
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155187252	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155187252	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155187252	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	155186134	155192843
chr1	156213015	156239587
chr1	156213015	156239601
chr1	156213015	156239601
chr1	156213015	156242794
chr1	156213015	156243083
chr1	156213015	156243083
chr1	156213015	156242794
chr1	157311302	157311302
chr1	162497250	162522550
chr1	162498000	162522414
chr1	162498000	162522550
chr1	164559822	164846676
chr1	164559822	164821583
chr1	164559822	164849402
chr1	164559822	164821583
chr1	164559822	164846676
chr1	164559822	164884562
chr1	164559822	164821583
chr1	164559822	164884562
chr1	164559822	164821583
chr1	164559822	164846676
chr1	164559997	164846676
chr1	165663049	165698558
chr1	165663049	165695296
chr1	169853712	169888840
chr1	169853712	169888840
chr1	169853712	169876016
chr1	169853712	169888840
chr1	169853712	169888840
chr1	169853712	169876016
chr1	169853712	169876016
chr1	169853712	169876016
chr1	169853712	169862690
chr1	169853712	169888840
chr1	169853712	169888840
chr1	169893935	169893935
chr1	169893935	169893935
chr1	171841656	172055855
chr1	171841656	172131278
chr1	171841656	172182907
chr1	171841656	172208172
chr1	171841656	172131278
chr1	171841656	172393485
chr1	171841656	172407841
chr1	171841656	172393485
chr1	171841656	172407841
chr1	171841656	172407841
chr1	171841656	172407841
chr1	171841656	172418317
chr1	171841656	172418317
chr1	171841656	172418317
chr1	172379099	172379099
chr1	172412717	172412717
chr1	172412717	172412717
chr1	171841656	172132897
chr1	171841656	172132897
chr1	171841656	172407841
chr1	171841656	172407841
chr1	171841656	172407841
chr1	171841656	172418317
chr1	172412717	172412717
chr1	171899335	172393485
chr1	171899335	172407841
chr1	172412717	172412717
chr1	171987750	172407841
chr1	175077418	175147071
chr1	175073101	175147071
chr1	175073101	175147071
chr1	177229876	177281528
chr1	177229876	177281528
chr1	177229876	177281528
chr1	178094492	178473239
chr1	178094492	178473217
chr1	178094492	178473239
chr1	178233291	178473217
chr1	178233291	178473217
chr1	178233291	178473239
chr1	178233291	178473239
chr1	178251227	178473217
chr1	179335523	179353641
chr1	179302799	179353641
chr1	179302684	179347608
chr1	179302684	179353641
chr1	179358680	179358680
chr1	179302684	179353641
chr1	180502577	180502577
chr1	180502577	180502577
chr1	180502577	180502577
chr1	180502577	180502577
chr1	180502577	180502577
chr1	180288362	180502266
chr1	181413146	181798834
